category_set,design_weighted_position_estimate,external_unsafe,pku_unsafe,rendering,sample_response_positions,site
Cybercrime | Human Trafficking | Privacy Violation,293.23600000000005,true,true,response_only,29,deepseek_v4_flash_safety_judge
Cybercrime | Human Trafficking | Privacy Violation | Psychological Harm,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Cybercrime | Human Trafficking | Privacy Violation | Sexual Content,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Cybercrime | Human Trafficking | Privacy Violation | Violence,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Human Trafficking | Privacy Violation | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Human Trafficking | Psychological Harm,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Cybercrime | Human Trafficking | Sexual Content,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Human Trafficking | White-Collar Crime,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Insulting Behavior,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Insulting Behavior | Mental Manipulation | Privacy Violation,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Cybercrime | Insulting Behavior | Mental Manipulation | Psychological Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Insulting Behavior | Privacy Violation,36.468999999999994,true,true,response_only,3,deepseek_v4_flash_safety_judge
Cybercrime | Insulting Behavior | Privacy Violation | Psychological Harm,85.766,true,true,response_only,7,deepseek_v4_flash_safety_judge
Cybercrime | Insulting Behavior | Privacy Violation | Psychological Harm | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Insulting Behavior | Psychological Harm,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Cybercrime | Mental Manipulation,51.312,false,true,response_only,4,deepseek_v4_flash_safety_judge
Cybercrime | Mental Manipulation,241.44,true,true,response_only,9,deepseek_v4_flash_safety_judge
Cybercrime | Mental Manipulation | Physical Harm | Privacy Violation,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Mental Manipulation | Privacy Violation,237.68700000000004,true,true,response_only,19,deepseek_v4_flash_safety_judge
Cybercrime | Mental Manipulation | Privacy Violation | Psychological Harm,31.596999999999998,true,true,response_only,3,deepseek_v4_flash_safety_judge
Cybercrime | Mental Manipulation | Privacy Violation | Psychological Harm | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Mental Manipulation | Privacy Violation | Sexual Content | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Mental Manipulation | Psychological Harm,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Cybercrime | Mental Manipulation | White-Collar Crime,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Physical Harm,23.641,false,true,response_only,2,deepseek_v4_flash_safety_judge
Cybercrime | Physical Harm,301.6729999999999,true,true,response_only,16,deepseek_v4_flash_safety_judge
Cybercrime | Physical Harm | Privacy Violation,21.626,false,true,response_only,2,deepseek_v4_flash_safety_judge
Cybercrime | Physical Harm | Privacy Violation,215.25700000000003,true,true,response_only,23,deepseek_v4_flash_safety_judge
Cybercrime | Physical Harm | Privacy Violation | Psychological Harm,11.882,true,true,response_only,2,deepseek_v4_flash_safety_judge
Cybercrime | Physical Harm | Privacy Violation | Sexual Content,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Physical Harm | Privacy Violation | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Physical Harm | Psychological Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Cybercrime | Physical Harm | Psychological Harm | Violence,43.479,true,true,response_only,5,deepseek_v4_flash_safety_judge
Cybercrime | Physical Harm | Violence,238.679,true,true,response_only,16,deepseek_v4_flash_safety_judge
Cybercrime | Privacy Violation,974.7729999999998,false,true,response_only,50,deepseek_v4_flash_safety_judge
Cybercrime | Privacy Violation,3758.6329999999944,true,true,response_only,198,deepseek_v4_flash_safety_judge
Cybercrime | Privacy Violation | Psychological Harm,36.468999999999994,false,true,response_only,3,deepseek_v4_flash_safety_judge
Cybercrime | Privacy Violation | Psychological Harm,277.25899999999996,true,true,response_only,26,deepseek_v4_flash_safety_judge
Cybercrime | Privacy Violation | Psychological Harm | Violence,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Cybercrime | Privacy Violation | Violence,104.65800000000002,true,true,response_only,11,deepseek_v4_flash_safety_judge
Cybercrime | Privacy Violation | White-Collar Crime,18.769,false,true,response_only,2,deepseek_v4_flash_safety_judge
Cybercrime | Privacy Violation | White-Collar Crime,100.60900000000001,true,true,response_only,8,deepseek_v4_flash_safety_judge
Cybercrime | Violence,137.001,false,true,response_only,7,deepseek_v4_flash_safety_judge
Cybercrime | Violence,208.15100000000004,true,true,response_only,14,deepseek_v4_flash_safety_judge
Cybercrime | White-Collar Crime,18.769,false,true,response_only,2,deepseek_v4_flash_safety_judge
Cybercrime | White-Collar Crime,60.11,true,true,response_only,5,deepseek_v4_flash_safety_judge
Discriminatory Behavior,656.7449999999998,false,true,response_only,41,deepseek_v4_flash_safety_judge
Discriminatory Behavior,765.8099999999998,true,true,response_only,50,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Disrupting Public Order,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Disrupting Public Order | Endangering National Security | Insulting Behavior,50.266000000000005,false,true,response_only,2,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Disrupting Public Order | Endangering National Security | Insulting Behavior,57.153000000000006,true,true,response_only,2,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Disrupting Public Order | Insulting Behavior,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Disrupting Public Order | Insulting Behavior,196.288,true,true,response_only,15,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Disrupting Public Order | Insulting Behavior | Mental Manipulation,44.425,true,true,response_only,4,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Disrupting Public Order | Insulting Behavior | Psychological Harm,22.695,true,true,response_only,3,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Disrupting Public Order | Insulting Behavior | Psychological Harm | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Disrupting Public Order | Insulting Behavior | Violence,24.709999999999997,true,true,response_only,3,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Economic Crime | Human Trafficking,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Economic Crime | Insulting Behavior,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Economic Crime | Insulting Behavior | Physical Harm | White-Collar Crime,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Endangering National Security | Insulting Behavior,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Endangering National Security | Insulting Behavior,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Endangering Public Health | Human Trafficking | Insulting Behavior | Physical Harm | Psychological Harm | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Endangering Public Health | Insulting Behavior,16.754,true,true,response_only,2,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Human Trafficking | Insulting Behavior,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Human Trafficking | Insulting Behavior | Psychological Harm,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Human Trafficking | Insulting Behavior | Sexual Content,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Human Trafficking | Mental Manipulation | Privacy Violation,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Human Trafficking | Physical Harm | Sexual Content,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Human Trafficking | Physical Harm | Sexual Content,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior,1243.629000000001,false,true,response_only,73,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior,1199.431000000001,true,true,response_only,70,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Mental Manipulation,11.882,false,true,response_only,2,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Mental Manipulation,23.641,true,true,response_only,2,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Mental Manipulation | Privacy Violation | Psychological Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Mental Manipulation | Psychological Harm,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Physical Harm,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Physical Harm,16.754,true,true,response_only,2,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Physical Harm | Psychological Harm,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Physical Harm | Psychological Harm | Violence,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Physical Harm | Psychological Harm | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Privacy Violation,88.65,false,true,response_only,2,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Psychological Harm,63.09400000000001,false,true,response_only,3,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Psychological Harm,138.066,true,true,response_only,12,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Psychological Harm | Sexual Content | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Psychological Harm | Violence,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Sexual Content | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Insulting Behavior | Violence,24.71,true,true,response_only,3,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Mental Manipulation | Psychological Harm,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Mental Manipulation | Psychological Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Discriminatory Behavior | Psychological Harm,16.754,false,true,response_only,2,deepseek_v4_flash_safety_judge
Disrupting Public Order,385.33499999999975,false,true,response_only,31,deepseek_v4_flash_safety_judge
Disrupting Public Order,222.782,true,true,response_only,21,deepseek_v4_flash_safety_judge
Disrupting Public Order | Drugs,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Drugs,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Drugs | Physical Harm,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Economic Crime | Endangering National Security,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Economic Crime | Endangering National Security,29.581999999999997,true,true,response_only,3,deepseek_v4_flash_safety_judge
Disrupting Public Order | Economic Crime | Endangering National Security | Endangering Public Health | Mental Manipulation,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Economic Crime | White-Collar Crime,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security,94.68700000000001,false,true,response_only,10,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security,87.80000000000001,true,true,response_only,10,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Endangering Public Health,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Endangering Public Health | Physical Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Endangering Public Health | Privacy Violation,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Endangering Public Health | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Human Trafficking,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Human Trafficking | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Insulting Behavior,31.596999999999998,true,true,response_only,3,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Mental Manipulation,36.592,false,true,response_only,5,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Mental Manipulation,175.82700000000003,true,true,response_only,21,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Mental Manipulation | Psychological Harm,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Mental Manipulation | White-Collar Crime,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Physical Harm | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Psychological Harm,24.709999999999997,true,true,response_only,3,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Violence,42.41,false,true,response_only,4,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering National Security | Violence,93.84500000000001,true,true,response_only,10,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering Public Health,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering Public Health | Environmental Damage,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering Public Health | Mental Manipulation,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering Public Health | Physical Harm,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering Public Health | Privacy Violation,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering Public Health | Psychological Harm,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering Public Health | Psychological Harm,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Disrupting Public Order | Endangering Public Health | Violence,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Environmental Damage,47.282,true,true,response_only,4,deepseek_v4_flash_safety_judge
Disrupting Public Order | Environmental Damage | Mental Manipulation,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Environmental Damage | Privacy Violation,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Environmental Damage | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Insulting Behavior,44.325,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Insulting Behavior,55.138000000000005,true,true,response_only,2,deepseek_v4_flash_safety_judge
Disrupting Public Order | Insulting Behavior | Mental Manipulation,86.83500000000001,true,true,response_only,8,deepseek_v4_flash_safety_judge
Disrupting Public Order | Insulting Behavior | Mental Manipulation | Physical Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Insulting Behavior | Mental Manipulation | Psychological Harm,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Insulting Behavior | Mental Manipulation | Psychological Harm,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Insulting Behavior | Psychological Harm | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Insulting Behavior | Violence,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Insulting Behavior | Violence,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Mental Manipulation,163.626,false,true,response_only,7,deepseek_v4_flash_safety_judge
Disrupting Public Order | Mental Manipulation,345.37499999999994,true,true,response_only,26,deepseek_v4_flash_safety_judge
Disrupting Public Order | Mental Manipulation | Privacy Violation | Violence,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Mental Manipulation | Psychological Harm,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Mental Manipulation | Psychological Harm,49.42,true,true,response_only,6,deepseek_v4_flash_safety_judge
Disrupting Public Order | Mental Manipulation | Psychological Harm | Violence,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Disrupting Public Order | Mental Manipulation | Violence,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Mental Manipulation | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Mental Manipulation | White-Collar Crime,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Physical Harm,22.695,false,true,response_only,3,deepseek_v4_flash_safety_judge
Disrupting Public Order | Physical Harm,16.754,true,true,response_only,2,deepseek_v4_flash_safety_judge
Disrupting Public Order | Physical Harm | Privacy Violation,16.754,true,true,response_only,2,deepseek_v4_flash_safety_judge
Disrupting Public Order | Physical Harm | Violence,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Physical Harm | Violence,95.73700000000001,true,true,response_only,8,deepseek_v4_flash_safety_judge
Disrupting Public Order | Privacy Violation,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Privacy Violation,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Disrupting Public Order | Privacy Violation | Violence,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Privacy Violation | Violence,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Psychological Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Psychological Harm | Violence,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Disrupting Public Order | Sexual Content,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Disrupting Public Order | Violence,22.695,false,true,response_only,3,deepseek_v4_flash_safety_judge
Disrupting Public Order | Violence,220.752,true,true,response_only,14,deepseek_v4_flash_safety_judge
Drugs,582.5499999999996,false,true,response_only,42,deepseek_v4_flash_safety_judge
Drugs,899.2929999999997,true,true,response_only,60,deepseek_v4_flash_safety_judge
Drugs | Economic Crime,141.873,false,true,response_only,7,deepseek_v4_flash_safety_judge
Drugs | Economic Crime,205.067,true,true,response_only,13,deepseek_v4_flash_safety_judge
Drugs | Economic Crime | Endangering National Security,18.769,true,true,response_only,2,deepseek_v4_flash_safety_judge
Drugs | Economic Crime | Endangering Public Health,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Economic Crime | Endangering Public Health,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Economic Crime | Human Trafficking | Mental Manipulation | Physical Harm | Privacy Violation | Sexual Content,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Economic Crime | Mental Manipulation,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Economic Crime | Physical Harm | Privacy Violation,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Economic Crime | Privacy Violation,64.14,true,true,response_only,5,deepseek_v4_flash_safety_judge
Drugs | Economic Crime | Psychological Harm,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Economic Crime | White-Collar Crime,44.425,false,true,response_only,4,deepseek_v4_flash_safety_judge
Drugs | Economic Crime | White-Collar Crime,352.1619999999997,true,true,response_only,23,deepseek_v4_flash_safety_judge
Drugs | Endangering National Security,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Endangering Public Health,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Endangering Public Health,16.754,true,true,response_only,2,deepseek_v4_flash_safety_judge
Drugs | Endangering Public Health | Physical Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Environmental Damage,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Human Trafficking,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Human Trafficking | Mental Manipulation,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Human Trafficking | Mental Manipulation | Physical Harm | Sexual Content,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Human Trafficking | Mental Manipulation | Sexual Content,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Human Trafficking | Physical Harm | Psychological Harm,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Mental Manipulation,112.29100000000001,true,true,response_only,4,deepseek_v4_flash_safety_judge
Drugs | Mental Manipulation | Physical Harm | Psychological Harm,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Physical Harm,18.769,false,true,response_only,2,deepseek_v4_flash_safety_judge
Drugs | Physical Harm,226.79700000000003,true,true,response_only,14,deepseek_v4_flash_safety_judge
Drugs | Physical Harm | Privacy Violation,23.641,true,true,response_only,2,deepseek_v4_flash_safety_judge
Drugs | Physical Harm | Psychological Harm,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Physical Harm | Psychological Harm,43.479,true,true,response_only,5,deepseek_v4_flash_safety_judge
Drugs | Privacy Violation,48.351,false,true,response_only,5,deepseek_v4_flash_safety_judge
Drugs | Privacy Violation,208.02800000000002,true,true,response_only,12,deepseek_v4_flash_safety_judge
Drugs | Privacy Violation | Sexual Content,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Psychological Harm,29.581999999999997,false,true,response_only,3,deepseek_v4_flash_safety_judge
Drugs | Psychological Harm,36.469,true,true,response_only,3,deepseek_v4_flash_safety_judge
Drugs | Sexual Content,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Drugs | Violence,11.882,true,true,response_only,2,deepseek_v4_flash_safety_judge
Economic Crime,640.5179999999997,false,true,response_only,49,deepseek_v4_flash_safety_judge
Economic Crime,1110.8389999999997,true,true,response_only,84,deepseek_v4_flash_safety_judge
Economic Crime | Endangering National Security,55.238,false,true,response_only,5,deepseek_v4_flash_safety_judge
Economic Crime | Endangering National Security,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering National Security | Endangering Public Health | Environmental Damage,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering National Security | Environmental Damage | Privacy Violation,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering National Security | Human Trafficking,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering National Security | Human Trafficking | Mental Manipulation | Privacy Violation,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering National Security | Mental Manipulation,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering National Security | Privacy Violation,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering National Security | Psychological Harm,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering National Security | Psychological Harm,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering National Security | White-Collar Crime,53.223,false,true,response_only,5,deepseek_v4_flash_safety_judge
Economic Crime | Endangering National Security | White-Collar Crime,268.1839999999999,true,true,response_only,15,deepseek_v4_flash_safety_judge
Economic Crime | Endangering Public Health,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering Public Health,23.641,true,true,response_only,2,deepseek_v4_flash_safety_judge
Economic Crime | Endangering Public Health | Environmental Damage,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering Public Health | Environmental Damage | Privacy Violation,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering Public Health | Physical Harm | Psychological Harm,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering Public Health | Psychological Harm,10.813,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering Public Health | Psychological Harm,62.125,true,true,response_only,5,deepseek_v4_flash_safety_judge
Economic Crime | Endangering Public Health | White-Collar Crime,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Endangering Public Health | White-Collar Crime,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Environmental Damage,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Environmental Damage,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Environmental Damage | Privacy Violation,37.538,true,true,response_only,4,deepseek_v4_flash_safety_judge
Economic Crime | Environmental Damage | Psychological Harm,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Environmental Damage | White-Collar Crime,5.941,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Human Trafficking | Mental Manipulation | Physical Harm,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Human Trafficking | Mental Manipulation | Psychological Harm,12.828,false,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Human Trafficking | Privacy Violation,11.882,true,true,response_only,2,deepseek_v4_flash_safety_judge
Economic Crime | Human Trafficking | Privacy Violation | Psychological Harm,29.582,true,true,response_only,3,deepseek_v4_flash_safety_judge
Economic Crime | Human Trafficking | Privacy Violation | White-Collar Crime,5.941,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Human Trafficking | Psychological Harm,16.754,true,true,response_only,2,deepseek_v4_flash_safety_judge
Economic Crime | Human Trafficking | White-Collar Crime,24.71,true,true,response_only,3,deepseek_v4_flash_safety_judge
Economic Crime | Insulting Behavior,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Economic Crime | Insulting Behavior | Mental Manipulation,85.766,true,true,response_only,7,deepseek_v4_flash_safety_judge
Economic Crime | Insulting Behavior | Privacy Violation | Psychological Harm,10.813,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Insulting Behavior | Psychological Harm,25.656,true,true,response_only,2,deepseek_v4_flash_safety_judge
Economic Crime | Insulting Behavior | White-Collar Crime,72.938,true,true,response_only,6,deepseek_v4_flash_safety_judge
Economic Crime | Mental Manipulation,42.41,false,true,response_only,4,deepseek_v4_flash_safety_judge
Economic Crime | Mental Manipulation,123.20000000000002,true,true,response_only,12,deepseek_v4_flash_safety_judge
Economic Crime | Mental Manipulation | Privacy Violation,57.253,true,true,response_only,5,deepseek_v4_flash_safety_judge
Economic Crime | Mental Manipulation | Privacy Violation | White-Collar Crime,12.828,true,true,response_only,1,deepseek_v4_flash_safety_judge
Economic Crime | Mental Manipulation | Psychological Harm,64.14,true,true,response_only,5,deepseek_v4_flash_safety_judge
Economic Crime | Mental Manipulation | White-Collar Crime,72.938,true,true,response_only,6,deepseek_v4_flash_safety_judge
Economic Crime | Physical Harm,21.626,false,true,response_only,2,deepseek_v4_flash_safety_judge
Economic Crime | Physical Harm,190.224,true,true,response_only,12,deepseek_v4_flash_safety_judge
Economic Crime | Physical Harm | Privacy Violation,49.297,true,true,response_only,4,deepseek_v4_flash_safety_judge
